@relation 'train-weka.filters.unsupervised.attribute.Remove-V-R28,61,67,86,130,145,147,176,232,235,287,310,332,426,470,481,649-650,873,886,1205,1769,1'

@attribute D27 numeric
@attribute D60 numeric
@attribute D66 numeric
@attribute D85 numeric
@attribute D129 numeric
@attribute D144 numeric
@attribute D146 numeric
@attribute D175 numeric
@attribute D231 numeric
@attribute D234 numeric
@attribute D286 numeric
@attribute D309 numeric
@attribute D331 numeric
@attribute D425 numeric
@attribute D469 numeric
@attribute D480 numeric
@attribute D648 numeric
@attribute D649 numeric
@attribute D872 numeric
@attribute D885 numeric
@attribute D1204 numeric
@attribute D1768 numeric
@attribute Activity numeric

@data
1,0,0.0136,0,0,0,0.0952,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0,0.0271,0,0,0,0.309524,0.115626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.123186,0,0,0,0.166667,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0.110047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0.183324,0.157895,0,0,0.108041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0313,0,0,0,0.190476,0.124526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.147059,0,0.00953,0.105263,0,0,0.206992,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.161739,0,0,0,0.0238,0.112592,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
1,0,0.1012,0,0,0,0.571429,0.113645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0759,0,0,0,0.214286,0.103358,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,1
1,0,0.285828,0,0,0,0.166667,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,0
1,0.055,0.0136,0,0,0,0.0714,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0.140053,0,0,0,0.357143,0.103358,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.118052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0599,0,0,0,0.285714,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0
1,0,0.0717,0,0,0,0.452381,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0588,0.0157,0,0,0,0.5,0.125199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0294,0.0506,0,0,0,0.357143,0.133292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0202,0.0506,0,0,0,0.309524,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0271,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
1,0,0.101501,0,0,0,0.428571,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0.0238,0.0997,0,0,0,0,0,0,0.166667,0.25,0,0,0,0,0,0,1
0,0.0294,0,0,0,0,0,0.109662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.115657,0,0,0,0.0952,0.136836,0,0,0,0,0,0,0.166667,0,0,0,0,0,1,0,1
1,0.0356,0.0283,0,0,0,0.190476,0.120835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0271,0,0,0,0.142857,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0599,0,0,0,0.261905,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0759,0,0,0,0.357143,0.113662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.235294,0,0.111628,0.210526,0,0.166667,0.259591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0364,0,0,0,0.142857,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0238,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0.0467,0.105263,0,0.0476,0.125809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0588,0,0.0438,0.0526,0.0303,0.166667,0.129626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0136,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,0
0,0.0588,0,0.0311,0,0,0.0714,0.14533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0
1,0,0.0136,0.0209,0.0526,0,0.0952,0.103358,0,0,0,0,0,0,0.0833,0,0,0,0,0,1,0,0
1,0,0.106673,0,0,0,0.0238,0.103358,0,0,0,0,0,0,0.166667,0,0,0.0833,0,0,0,0,1
0,0.0294,0,0,0,0,0.261905,0.155523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0136,0,0,0,0.0714,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0
1,0,0.0515,0,0,0,0.0952,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0395,0.0232,0,0,0,0.309524,0.147006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0253,0,0,0,0.0952,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0136,0,0,0,0.142857,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
1,0,0.0247,0,0,0,0.0714,0.115486,0,0,0,0,0,0,0.25,0,0,0,0,0,1,0,1
0,0,0.133427,0,0,0,0.214286,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0
1,0.117647,0.161739,0,0,0,0.0476,0.186342,0,0,0,0,0,0,0.166667,0.25,0,0,0,0,0,0,1
0,0,0.102103,0,0,0,0.0476,0.120677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.0714,0.100153,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0
1,0,0.0464,0,0,0,0.238095,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.102103,0.00504,0.157895,0,0.0714,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.102103,0,0,0,0.452381,0.174056,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0759,0,0,0,0.285714,0.120106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0136,0,0,0,0.0952,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0.0476,0.120802,0,0,0,0,0,0,0.166667,0.25,0,0,0,0,0,0,1
1,0,0.175292,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.103358,0,0,0,0,0,0,0.0833,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.103358,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0895,0,0,0,0.47619,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0.0719,0.161739,0,0,0,0,0.0995,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1
1,0,0.1012,0,0,0,0.357143,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.119048,0.104562,0,0,0,0,0,0,0.166667,0,0,0.0833,0,0,0,0,1
1,0,0.0895,0,0,0,0.52381,0.133275,0,0,0,0,0,0,0.166667,0,0,0,0,0,1,0,1
1,0,0.0449,0.0933,0.157895,0,0.0238,0.103358,0,0,0,0,0,0,0.0833,0.25,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0.132863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0101,0.102103,0,0,0,0.142857,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.1521,0,0,0,0.714286,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
1,0,0.0136,0,0,0,0.0952,0.103358,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0
1,0,0,0.157135,0.157895,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.1012,0,0,0,0.404762,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0313,0,0,0,0.0714,0.103358,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,0
1,0,0,0,0,0,0.0952,0.0917,0,0,0,0,0,0,0.166667,0.25,0,0,0,0,1,0,1
0,0.0294,0,0,0,0,0.142857,0.163434,0,0,0,0,0,0,0.0833,0.25,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.103358,0,0,0,0,0,0,0.0833,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.101057,0,0,0,0,0.333333,0,0.333333,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.0476,0.103358,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0762,0.157895,0,0,0.0997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.166256,0,0,0,0.452381,0.122277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.161739,0,0,0,0,0.132817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0.06,0.105263,0.0606,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0882,0,0,0,0,0,0.181534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0238,0.114732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0294,0,0,0,0,0.571429,0.127867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0275,0.0895,0,0,0,0.380952,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,1,0,1
0,0,0.161739,0,0,0,0.0476,0.11992,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,0
1,0,0.1012,0,0,0,0.595238,0.113779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0735,0,0,0,0.357143,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0.5,0,0,0,0,0.238095,0.524365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0.0584,0,0,0,0.190476,0.12761,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.238281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.1012,0,0,0,0.52381,0.11371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0376,0.0326,0,0,0,0.357143,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0294,0,0.00635,0.105263,0,0,0.125539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.244867,0,0,0,0.119048,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.102103,0.0933,0.157895,0,0.142857,0.135028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.00953,0.105263,0,0.0476,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0232,0,0,0,0.0952,0.103358,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,0
1,0,0.0136,0,0,0,0,0.127138,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.0238,0.0872,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.135404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0253,0,0,0,0.0952,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.411765,0,0,0,0,0.0238,0.434549,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
0,0.0294,0,0,0,0,0.0238,0.148999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.161739,0,0,0,0.0238,0.112437,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
1,0.0101,0.0506,0,0,0,0.309524,0.119916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0271,0,0,0,0.166667,0.117741,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,1
1,0.0202,0.0506,0,0,0,0.285714,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0.00629,0.105263,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.161739,0,0,0,0.0238,0.098,0,0,0,0,0,0,0.166667,0.25,0,0,0,0,0,0,1
0,0,0,0.017,0.210526,0,0,0.103358,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.098,0,0,0,0,0,0,0.166667,0.25,0,0,0,0,0,0,1
1,0,0.0136,0,0,0,0,0.103358,0,0,0,0,0,0,0.166667,0.25,0,0,0,0,0,0,0
1,0,0.0136,0,0,0,0.261905,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0.0476,0.108663,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,0.0139,0.0526,0.0303,0.214286,0.11324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0136,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0.0833,0,0,0,0,0,0,0,1
0,0,0.102103,0,0,0,0.0238,0.103358,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,1
1,0,0.0136,0,0,0,0.0714,0.116033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,0
0,0.235294,0,0.0821,0.105263,0.0606,0.190476,0.275188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0136,0,0,0,0.285714,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0395,0,0,0,0,0.238095,0.146623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0136,0,0,0,0.0238,0.114617,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0,0,0.0156,0.157895,0,0,0.108663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.0952,0.107731,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
1,0,0.0967,0.00953,0.105263,0,0.0238,0.103358,0.5,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.214286,0.103358,0,0,0,0,0,0,0,0,0,0.166667,0,0.125,0,0,1
1,0,0,0,0,0,0.0714,0.124104,0,0,0,0,0,0,0.166667,0.25,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0952,0.168146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0299,0,0,0,0.0952,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
1,0,0.0304,0,0,0,0.119048,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0.0294,0,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0346,0,0,0,0.0714,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0882,0,0.00953,0,0,0.166667,0.197296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0136,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0.0833,0.25,0,0,0,0,0,0,0
1,0,0.0524,0.017,0.315789,0.0303,0.190476,0.103358,0,0,0,0.5,0,0,0.166667,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.122403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.151059,0.0284,0,0,0,0.166667,0.103358,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,1
0,0,0.0232,0,0,0,0.0952,0.103358,0,0,0,0.25,0,0,0,0,0,0.0833,0,0,0,0,0
1,0.0612,0.0642,0,0,0,0.595238,0.111426,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,1
0,0.0124,0.0313,0,0,0,0.285714,0.123036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.16414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0.136083,0.157895,0,0.0476,0.103358,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,1
0,0,0.0136,0.00504,0.157895,0.0303,0.0476,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0467,0,0,0,0.0189,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0275,0.0247,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
1,0,0.0852,0,0,0,0.428571,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0,0.0232,0,0,0,0.0952,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0.0476,0.110615,0,0,0,0.25,0,0,0.166667,0.25,0,0,0,0,0,0,0
0,0,0.0253,0.017,0.315789,0,0.142857,0.103358,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
1,0,0.1012,0,0,0,0.571429,0.120171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0813,0,0,0,0.142857,0.103358,0,0,0,0,0,0,0.833333,0,0,0,0,0,0,0,1
0,0.0124,0.0313,0,0,0,0.261905,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0101,0,0,0,0,0.0238,0.104965,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0.0124,0.0313,0,0,0,0.285714,0.122041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.12921,0,0,0,0.214286,0.103358,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0
0,0.0588,0.0584,0,0,0,0.309524,0.140281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0524,0,0,0,0.190476,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
1,0,0.0449,0,0,0,0.238095,0.123445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0588,0,0.0209,0.0526,0.0303,0.0238,0.0658,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.109558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0.125297,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0
1,0.117647,0.0743,0.0269,0,0.0606,0.333333,0.1737,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,0,0.102103,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0133,0.0247,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0.0294,0.323477,0,0,0,0,0.149037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.066,0,0,0,0.285714,0.103358,0,0,0,0,0,0,0.333333,0,0,0.0833,0,0,0,0,1
1,0.0275,0.0506,0,0,0,0.357143,0.124097,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,0,0.130527,0,0,0,0,0,0,0.166667,0.25,0,0,0,0,0,0,1
0,0.147059,0,0.0121,0.0526,0,0.119048,0.24696,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0.0506,0,0,0,0.285714,0.10942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.161739,0,0,0,0.142857,0.0963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.235294,0,0.088,0.105263,0.0303,0.166667,0.280375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0136,0,0,0,0.166667,0.116038,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0173,0.105263,0,0.309524,0.103358,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0
0,0.0294,0,0.0165,0,0,0.0952,0.116161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0588,0,0,0,0,0.119048,0.140873,0,0,0,0,0,0,0.166667,0,0,0.0833,0,0,0,0,1
1,0,0,0.534523,0.210526,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.142857,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0304,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.117647,0,0,0,0,0,0.234113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0101,0.0114,0.0933,0.157895,0.0303,0.214286,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0
0,0,0.102103,0,0,0,0.0476,0.132266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0294,0,0.0341,0.105263,0,0,0.13448,0,0,0,0,0,0,0.166667,0.5,0,0,0,0,0,0,1
1,0.0294,0,0.0381,0.0526,0,0,0.14431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0238,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.1,0,0,0,0.238095,0.149929,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
1,0,0.14628,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0.0833,0,0,0,0,0,0,0,1
0,0,0.133427,0,0,0,0.238095,0.116706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0588,0,0,0,0,0.0476,0.140043,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.00941,0.0364,0,0,0,0.333333,0.0962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0389,0.017,0.315789,0,0.142857,0.103358,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
0,0.117647,0.1,0,0,0,0.190476,0.253926,0,0,0,0,0,0,0.0833,0,0,0,0,0,1,0,1
1,0,0.0449,0,0,0,0.238095,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.205882,0,0.106212,0.105263,0.0303,0.285714,0.274522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0275,0.0506,0,0,0,0.285714,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0304,0,0,0,0.119048,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
1,0.055,0.0506,0,0,0,0.452381,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0.0136,0.00778,0.105263,0,0.0476,0.0998,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
1,0.117647,0.0271,0,0,0,0.214286,0.142411,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,1,1
1,0,0.138547,0,0,0,0.619048,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0294,0,0,0,0,0,0.120737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0449,0,0,0,0.0238,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0584,0,0,0,0.0952,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0101,0,0,0,0,0.0238,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0275,0.0506,0,0,0,0.238095,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.261905,0.100625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.00621,0.0304,0,0,0,0.285714,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.12851,0,0,0,0,0.103358,0,0,0,0,0,0,0.166667,0.25,0,0,0,0,0,0,1
0,0,0.0157,0,0,0,0.380952,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0136,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0
1,0,0.106673,0,0,0,0.119048,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
1,0.0202,0.0819,0,0,0,0.357143,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.161739,0,0,0,0.0714,0.10555,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.119048,0.104967,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0.411765,0,0,0,0,0.0238,0.4347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.126499,0,0,0,0.761905,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.764706,0,0,0,0,0,0.821575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0294,0,0,0,0,0,0.131889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0313,0,0,0,0.0952,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0895,0,0,0,0.52381,0.103358,0,0,0,0,0,0,0.0833,0.25,0,0,0,0,0,0,1
0,0,0,0.00696,0.157895,0,0.0238,0.126039,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,1
0,0,0.0232,0,0,0,0.166667,0.104748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0.121115,0.210526,0.121212,0.0476,0.110699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0882,0,0.0933,0.105263,0,0.0238,0.164516,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0.0879,0,0,0,0.452381,0.120796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0449,0,0,0,0.166667,0.119172,0,0,0,0,0,0,0.0833,0,0,0,0,0,0,0,1
1,0,0.0584,0,0,0,0.166667,0.103358,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,1
1,0,0,0.121115,0.210526,0.151515,0.0238,0.10377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
